record_id,record_type,target,input_order,local_index,kind,name,status,rationale,source_lines,source_sha256,source_excerpt_relpath,harness_path,attribute_line,declaration_line,signature,contract_end_line,contract_text,contract_sha256,matching_dependency_record_ids,semantic_role,semantic_disposition,target_postcondition_coverage,adjudication_rationale,adjudication_source_citations,raw_record_json,semantic_audit_category,semantic_audit_version
TS-086-D005,dependency-manifest-record,core::slice::split_at_mut_unchecked,86,5,source_backed_raw_pointer_and_raw_parts_boundary,rust_1_96_split_at_mut_unchecked_raw_parts,minimal_trusted_boundary_for_raw_pointer_split_raw_parts_and_final_frame,"The public target remains executable and calls this private boundary only for the source unsafe tuple from_raw_parts_mut(ptr, mid) and from_raw_parts_mut(ptr.add(mid), unchecked_sub(len, mid)), including raw-pointer provenance, raw-parts aliasing, and final mutable frame reconstruction. The unchecked_sub arithmetic helper itself is now verified executable under mid <= len.",core/src/slice/mod.rs:2107-2111,64e5aaab27b44c5104ff431b7f8c1be361ea556baa432a36e7386e76089a4531,proof_harnesses/086_core_slice_split_at_mut_unchecked/source_excerpt.rs,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/086_core_slice_split_at_mut_unchecked/harness.rs,,,,,,,,panic-or-domain-transition,mixed-support-includes-answer-bearing-site,mixed-partial-and-complete,This manifest record supports both a lower source transition and an explicitly audited answer-bearing helper; it cannot be admitted as one undifferentiated boundary unit.,core/src/slice/mod.rs:2107-2111,"{""kind"":""source_backed_raw_pointer_and_raw_parts_boundary"",""name"":""rust_1_96_split_at_mut_unchecked_raw_parts"",""rationale"":""The public target remains executable and calls this private boundary only for the source unsafe tuple from_raw_parts_mut(ptr, mid) and from_raw_parts_mut(ptr.add(mid), unchecked_sub(len, mid)), including raw-pointer provenance, raw-parts aliasing, and final mutable frame reconstruction. The unchecked_sub arithmetic helper itself is now verified executable under mid <= len."",""source_excerpt_relpath"":""proof_harnesses/086_core_slice_split_at_mut_unchecked/source_excerpt.rs"",""source_lines"":""core/src/slice/mod.rs:2107-2111"",""source_sha256"":""64e5aaab27b44c5104ff431b7f8c1be361ea556baa432a36e7386e76089a4531"",""status"":""minimal_trusted_boundary_for_raw_pointer_split_raw_parts_and_final_frame""}",source-backed-support,slice-unknown-authority-v3
TS-086-C001,private-helper-callee,core::slice::split_at_mut_unchecked,86,1,private_helper_callee_closure,len,source-indexed,Source-indexed private/public callee closure retained by the implementation-proof dependency manifest.,core/src/slice/iter/macros.rs:142-144,48328fef24b9a414c7599eb67374e2d10f3c26ce8316557ce897b9c9e5203fc1,frozen_inputs/slice/rust-core-slice/iter/macros.rs,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/086_core_slice_split_at_mut_unchecked/harness.rs,,,,,,,,source-callee-provenance,context-only-source-closure,not-an-executable-boundary,This record closes the source call graph for provenance. It does not itself add an assumed transition or observation.,core/src/slice/iter/macros.rs:142-144,"{""body_end_line"":144,""frozen_relpath"":""frozen_inputs/slice/rust-core-slice/iter/macros.rs"",""item_sha256"":""48328fef24b9a414c7599eb67374e2d10f3c26ce8316557ce897b9c9e5203fc1"",""name"":""len"",""public"":false,""signature_start_line"":142,""source_reference_path"":""core/src/slice/iter/macros.rs""}",source-closure-provenance,slice-unknown-authority-v3
TS-086-C002,private-helper-callee,core::slice::split_at_mut_unchecked,86,2,private_helper_callee_closure,len,source-indexed,Source-indexed private/public callee closure retained by the implementation-proof dependency manifest.,core/src/slice/sort/stable/drift.rs:295-297,39713253c1089e4b037e302f5b7358f257f51d24290f54f0efc0dc25d78323fc,frozen_inputs/slice/rust-core-slice/sort/stable/drift.rs,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/086_core_slice_split_at_mut_unchecked/harness.rs,,,,,,,,source-callee-provenance,context-only-source-closure,not-an-executable-boundary,This record closes the source call graph for provenance. It does not itself add an assumed transition or observation.,core/src/slice/sort/stable/drift.rs:295-297,"{""body_end_line"":297,""frozen_relpath"":""frozen_inputs/slice/rust-core-slice/sort/stable/drift.rs"",""item_sha256"":""39713253c1089e4b037e302f5b7358f257f51d24290f54f0efc0dc25d78323fc"",""name"":""len"",""public"":false,""signature_start_line"":295,""source_reference_path"":""core/src/slice/sort/stable/drift.rs""}",source-closure-provenance,slice-unknown-authority-v3
TS-086-C003,private-helper-callee,core::slice::split_at_mut_unchecked,86,3,private_helper_callee_closure,len,source-indexed,Source-indexed private/public callee closure retained by the implementation-proof dependency manifest.,alloc/src/vec/in_place_drop.rs:15-17,abc18bdf2169eed2a02867127488f3df813795a68b96b8e832725dab3e82adb9,frozen_inputs/vec/rust-alloc-vec/vec/in_place_drop.rs,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/086_core_slice_split_at_mut_unchecked/harness.rs,,,,,,,,source-callee-provenance,context-only-source-closure,not-an-executable-boundary,This record closes the source call graph for provenance. It does not itself add an assumed transition or observation.,alloc/src/vec/in_place_drop.rs:15-17,"{""body_end_line"":17,""frozen_relpath"":""frozen_inputs/vec/rust-alloc-vec/vec/in_place_drop.rs"",""item_sha256"":""abc18bdf2169eed2a02867127488f3df813795a68b96b8e832725dab3e82adb9"",""name"":""len"",""public"":false,""signature_start_line"":15,""source_reference_path"":""alloc/src/vec/in_place_drop.rs""}",source-closure-provenance,slice-unknown-authority-v3
TS-086-E001,harness-external-body,core::slice::split_at_mut_unchecked,86,1,verifier::external_body,from_raw_parts_mut,active-explicit-trusted-body,Exact external-body site enumerated from the selected proof harness; semantics and source backing are supplied by linked dependency records and the retained harness signature.,,,,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/086_core_slice_split_at_mut_unchecked/harness.rs,84,85,"pub unsafe fn from_raw_parts_mut<'a, T>(data: *mut T, len: usize) -> (ret: &'a mut [T]) ensures",89,"pub unsafe fn from_raw_parts_mut<'a, T>(data: *mut T, len: usize) -> (ret: &'a mut [T])
    ensures
        ret@.len() == len,
        slice_start_mut_ptr(ret@, data),
",a8640f8facd0cd2ea0218910b746c77dd8e1a57f1badc1aed30e990898e15f53,TS-086-D005,memory-layout-or-provenance-transition,admissible-source-backed-lower-boundary,partial-or-lower-level,The raw-slice constructor describes an intermediate derived view; additional source steps are required to derive the public result.,core/src/slice/mod.rs:2107-2111,"{""attribute_line"":84,""contract_end_line"":89,""contract_text"":""pub unsafe fn from_raw_parts_mut<'a, T>(data: *mut T, len: usize) -> (ret: &'a mut [T])\n    ensures\n        ret@.len() == len,\n        slice_start_mut_ptr(ret@, data),\n"",""declaration_line"":85,""signature"":""pub unsafe fn from_raw_parts_mut<'a, T>(data: *mut T, len: usize) -> (ret: &'a mut [T]) ensures"",""symbol"":""from_raw_parts_mut""}",intermediate-raw-slice-constructor,slice-unknown-authority-v3
TS-086-E002,harness-external-body,core::slice::split_at_mut_unchecked,86,2,verifier::external_body,rust_1_96_split_at_mut_unchecked_raw_parts,active-explicit-trusted-body,Exact external-body site enumerated from the selected proof harness; semantics and source backing are supplied by linked dependency records and the retained harness signature.,,,,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/086_core_slice_split_at_mut_unchecked/harness.rs,93,94,"pub unsafe fn rust_1_96_split_at_mut_unchecked_raw_parts<'a, T>( slice: &'a mut [T], ptr: *mut T, mid: usize, len: usize, ) -> (ret: (&'a mut [T], &'a mut [T])) requires",115,"pub unsafe fn rust_1_96_split_at_mut_unchecked_raw_parts<'a, T>(
    slice: &'a mut [T],
    ptr: *mut T,
    mid: usize,
    len: usize,
) -> (ret: (&'a mut [T], &'a mut [T]))
    requires
        split_point_in_range(old(slice)@, mid),
        mid <= len,
        len == old(slice)@.len(),
        slice_start_mut_ptr(old(slice)@, ptr),
    ensures
        split_at_mut_unchecked_result(
            old(slice)@,
            mid,
            ret.0@,
            ret.1@,
            final(slice)@,
            final(ret.0)@,
            final(ret.1)@,
        ),
",8bac859c966be11e20b318e295780b243cc30384bfac202f248195dc113fc80e,TS-086-D005,memory-layout-or-provenance-transition,inadmissible-complete-target-postcondition,complete-target,The retained contract states the target's complete principal return and/or final-state postcondition. Source backing cannot make a whole target answer an admissible Boundary_T observation.,core/src/slice/mod.rs:2107-2111,"{""attribute_line"":93,""contract_end_line"":115,""contract_text"":""pub unsafe fn rust_1_96_split_at_mut_unchecked_raw_parts<'a, T>(\n    slice: &'a mut [T],\n    ptr: *mut T,\n    mid: usize,\n    len: usize,\n) -> (ret: (&'a mut [T], &'a mut [T]))\n    requires\n        split_point_in_range(old(slice)@, mid),\n        mid <= len,\n        len == old(slice)@.len(),\n        slice_start_mut_ptr(old(slice)@, ptr),\n    ensures\n        split_at_mut_unchecked_result(\n            old(slice)@,\n            mid,\n            ret.0@,\n            ret.1@,\n            final(slice)@,\n            final(ret.0)@,\n            final(ret.1)@,\n        ),\n"",""declaration_line"":94,""signature"":""pub unsafe fn rust_1_96_split_at_mut_unchecked_raw_parts<'a, T>( slice: &'a mut [T], ptr: *mut T, mid: usize, len: usize, ) -> (ret: (&'a mut [T], &'a mut [T])) requires"",""symbol"":""rust_1_96_split_at_mut_unchecked_raw_parts""}",complete-target-postcondition,slice-unknown-authority-v3
TS-090-D001,dependency-manifest-record,core::slice::split_first_chunk_mut,90,1,shared_model_helper,array_mut_ref_view;array_value_view;slice_fixed_prefix;split_point_in_range;split_at_mut_unchecked_result;slice_start_mut_ptr;slice_mut_prefix_array_ptr,audited_generated_contract_vocabulary_instantiated_in_harness,The generated mutable prefix/final-frame vocabulary is inlined as open spec definitions; split_point_in_range and split_at_mut_unchecked_result capture the checked mutable-split guard and reviewed unchecked final-frame relation; and the pointer provenance vocabulary connects the reviewed mutable slice pointer shape to the source-backed cast_array/deref boundaries. The target postcondition is attached to the executable target and is not assumed.,"frozen_inputs/slice/specs/slice_shared_vocabulary.rs array_mut_ref_view/array_value_view/slice_fixed_prefix, proof_harnesses/085_core_slice_split_at_mut_checked/harness.rs split_point_in_range/split_at_mut_unchecked_result, and raw-pointer/provenance vocabulary used by core::slice::as_mut_ptr",,,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/090_core_slice_split_first_chunk_mut/harness.rs,,,,,,,,specification-vocabulary,context-only-specification-vocabulary,not-an-executable-boundary,"This record identifies target-local specification vocabulary. It is retained for binding, but is not admitted as an executable Boundary_T observation or transition.","frozen_inputs/slice/specs/slice_shared_vocabulary.rs array_mut_ref_view/array_value_view/slice_fixed_prefix, proof_harnesses/085_core_slice_split_at_mut_checked/harness.rs split_point_in_range/split_at_mut_unchecked_result, and raw-pointer/provenance vocabulary used by core::slice::as_mut_ptr","{""kind"":""shared_model_helper"",""name"":""array_mut_ref_view;array_value_view;slice_fixed_prefix;split_point_in_range;split_at_mut_unchecked_result;slice_start_mut_ptr;slice_mut_prefix_array_ptr"",""rationale"":""The generated mutable prefix/final-frame vocabulary is inlined as open spec definitions; split_point_in_range and split_at_mut_unchecked_result capture the checked mutable-split guard and reviewed unchecked final-frame relation; and the pointer provenance vocabulary connects the reviewed mutable slice pointer shape to the source-backed cast_array/deref boundaries. The target postcondition is attached to the executable target and is not assumed."",""source_lines"":""frozen_inputs/slice/specs/slice_shared_vocabulary.rs array_mut_ref_view/array_value_view/slice_fixed_prefix, proof_harnesses/085_core_slice_split_at_mut_checked/harness.rs split_point_in_range/split_at_mut_unchecked_result, and raw-pointer/provenance vocabulary used by core::slice::as_mut_ptr"",""status"":""audited_generated_contract_vocabulary_instantiated_in_harness""}",specification-vocabulary,slice-unknown-authority-v3
TS-090-D002,dependency-manifest-record,core::slice::split_first_chunk_mut,90,2,reviewed_generated_dependency_boundary,core::slice::split_at_mut_unchecked,source_shaped_unchecked_mut_split_helper_verified_in_harness_modulo_raw_parts_final_frame_boundary,"The target-local checked mutable split helper now reaches a source-shaped split_at_mut_unchecked implementation copied from the reviewed proof, retaining the lower mutable raw-parts/final-frame split boundary before the existing cast_array/mutable-array-ref boundaries.",core/src/slice/mod.rs:420; checked wrapper modeled on proof_harnesses/085_core_slice_split_at_mut_checked/harness.rs; reviewed unchecked dependency proof_harnesses/086_core_slice_split_at_mut_unchecked/harness.rs,3be6504bdddb52013d9143e4e18804170bf42fae8db6e9404c432e967877e3ab,proof_harnesses/090_core_slice_split_first_chunk_mut/source_excerpt.rs,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/090_core_slice_split_first_chunk_mut/harness.rs,,,,,,,,panic-or-domain-transition,admissible-source-backed-support,partial-or-lower-level,"This exact frozen manifest record was audited as a named source dependency, callback, primitive, or local proof bridge. Its final disposition also incorporates every explicitly linked external site.",core/src/slice/mod.rs:420; checked wrapper modeled on proof_harnesses/085_core_slice_split_at_mut_checked/harness.rs; reviewed unchecked dependency proof_harnesses/086_core_slice_split_at_mut_unchecked/harness.rs,"{""kind"":""reviewed_generated_dependency_boundary"",""name"":""core::slice::split_at_mut_unchecked"",""rationale"":""The target-local checked mutable split helper now reaches a source-shaped split_at_mut_unchecked implementation copied from the reviewed proof, retaining the lower mutable raw-parts/final-frame split boundary before the existing cast_array/mutable-array-ref boundaries."",""source_excerpt_relpath"":""proof_harnesses/090_core_slice_split_first_chunk_mut/source_excerpt.rs"",""source_lines"":""core/src/slice/mod.rs:420; checked wrapper modeled on proof_harnesses/085_core_slice_split_at_mut_checked/harness.rs; reviewed unchecked dependency proof_harnesses/086_core_slice_split_at_mut_unchecked/harness.rs"",""source_sha256"":""3be6504bdddb52013d9143e4e18804170bf42fae8db6e9404c432e967877e3ab"",""status"":""source_shaped_unchecked_mut_split_helper_verified_in_harness_modulo_raw_parts_final_frame_boundary""}",source-backed-support,slice-unknown-authority-v3
TS-090-D003,dependency-manifest-record,core::slice::split_first_chunk_mut,90,3,source_backed_raw_pointer_cast_boundary,rust_1_96_mut_ptr_cast_array,minimal_trusted_boundary_for_source_backed_first_as_mut_ptr_cast_array,Verus cannot prove mutable raw-pointer provenance for ptr.cast_array() directly in the non-external target body. The boundary body is exactly the Rust 1.96 ptr.cast_array() operation and only links the reviewed mutable slice-start pointer to an array-pointer provenance fact while preserving the mutable prefix slice frame.,core/src/slice/mod.rs:425,3be6504bdddb52013d9143e4e18804170bf42fae8db6e9404c432e967877e3ab,proof_harnesses/090_core_slice_split_first_chunk_mut/source_excerpt.rs,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/090_core_slice_split_first_chunk_mut/harness.rs,,,,,,,,panic-or-domain-transition,admissible-source-backed-support,partial-or-lower-level,"This exact frozen manifest record was audited as a named source dependency, callback, primitive, or local proof bridge. Its final disposition also incorporates every explicitly linked external site.",core/src/slice/mod.rs:425,"{""kind"":""source_backed_raw_pointer_cast_boundary"",""name"":""rust_1_96_mut_ptr_cast_array"",""rationale"":""Verus cannot prove mutable raw-pointer provenance for ptr.cast_array() directly in the non-external target body. The boundary body is exactly the Rust 1.96 ptr.cast_array() operation and only links the reviewed mutable slice-start pointer to an array-pointer provenance fact while preserving the mutable prefix slice frame."",""source_excerpt_relpath"":""proof_harnesses/090_core_slice_split_first_chunk_mut/source_excerpt.rs"",""source_lines"":""core/src/slice/mod.rs:425"",""source_sha256"":""3be6504bdddb52013d9143e4e18804170bf42fae8db6e9404c432e967877e3ab"",""status"":""minimal_trusted_boundary_for_source_backed_first_as_mut_ptr_cast_array""}",source-backed-support,slice-unknown-authority-v3
TS-090-D004,dependency-manifest-record,core::slice::split_first_chunk_mut,90,4,source_backed_mut_array_ref_final_frame_boundary,rust_1_96_split_first_chunk_mut_array_ref,minimal_trusted_boundary_for_source_backed_prefix_mut_array_ref_cast_and_final_frame,"Only the unsafe mutable array-reference dereference is isolated: its precondition is discharged from split_at_mut_checked(N), which proves first@.len() == N, plus the pointer-array provenance fact. The boundary returns a mutable array reference whose old view is exactly first@ and whose final value reconstructs the mutable prefix frame.",core/src/slice/mod.rs:425,3be6504bdddb52013d9143e4e18804170bf42fae8db6e9404c432e967877e3ab,proof_harnesses/090_core_slice_split_first_chunk_mut/source_excerpt.rs,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/090_core_slice_split_first_chunk_mut/harness.rs,,,,,,,,panic-or-domain-transition,admissible-source-backed-support,partial-or-lower-level,"This exact frozen manifest record was audited as a named source dependency, callback, primitive, or local proof bridge. Its final disposition also incorporates every explicitly linked external site.",core/src/slice/mod.rs:425,"{""kind"":""source_backed_mut_array_ref_final_frame_boundary"",""name"":""rust_1_96_split_first_chunk_mut_array_ref"",""rationale"":""Only the unsafe mutable array-reference dereference is isolated: its precondition is discharged from split_at_mut_checked(N), which proves first@.len() == N, plus the pointer-array provenance fact. The boundary returns a mutable array reference whose old view is exactly first@ and whose final value reconstructs the mutable prefix frame."",""source_excerpt_relpath"":""proof_harnesses/090_core_slice_split_first_chunk_mut/source_excerpt.rs"",""source_lines"":""core/src/slice/mod.rs:425"",""source_sha256"":""3be6504bdddb52013d9143e4e18804170bf42fae8db6e9404c432e967877e3ab"",""status"":""minimal_trusted_boundary_for_source_backed_prefix_mut_array_ref_cast_and_final_frame""}",source-backed-support,slice-unknown-authority-v3
TS-090-E001,harness-external-body,core::slice::split_first_chunk_mut,90,1,verifier::external_body,from_raw_parts_mut,active-explicit-trusted-body,Exact external-body site enumerated from the selected proof harness; semantics and source backing are supplied by linked dependency records and the retained harness signature.,,,,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/090_core_slice_split_first_chunk_mut/harness.rs,80,81,"pub unsafe fn from_raw_parts_mut<'a, T>(data: *mut T, len: usize) -> (ret: &'a mut [T]) ensures",85,"pub unsafe fn from_raw_parts_mut<'a, T>(data: *mut T, len: usize) -> (ret: &'a mut [T])
    ensures
        ret@.len() == len,
        slice_start_mut_ptr(ret@, data),
",a8640f8facd0cd2ea0218910b746c77dd8e1a57f1badc1aed30e990898e15f53,TS-090-D002,memory-layout-or-provenance-transition,admissible-source-backed-lower-boundary,partial-or-lower-level,The raw-slice constructor describes an intermediate derived view; additional source steps are required to derive the public result.,core/src/slice/mod.rs:420; checked wrapper modeled on proof_harnesses/085_core_slice_split_at_mut_checked/harness.rs; reviewed unchecked dependency proof_harnesses/086_core_slice_split_at_mut_unchecked/harness.rs,"{""attribute_line"":80,""contract_end_line"":85,""contract_text"":""pub unsafe fn from_raw_parts_mut<'a, T>(data: *mut T, len: usize) -> (ret: &'a mut [T])\n    ensures\n        ret@.len() == len,\n        slice_start_mut_ptr(ret@, data),\n"",""declaration_line"":81,""signature"":""pub unsafe fn from_raw_parts_mut<'a, T>(data: *mut T, len: usize) -> (ret: &'a mut [T]) ensures"",""symbol"":""from_raw_parts_mut""}",intermediate-raw-slice-constructor,slice-unknown-authority-v3
TS-090-E002,harness-external-body,core::slice::split_first_chunk_mut,90,2,verifier::external_body,rust_1_96_split_at_mut_unchecked_raw_parts,active-explicit-trusted-body,Exact external-body site enumerated from the selected proof harness; semantics and source backing are supplied by linked dependency records and the retained harness signature.,,,,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/090_core_slice_split_first_chunk_mut/harness.rs,89,90,"pub unsafe fn rust_1_96_split_at_mut_unchecked_raw_parts<'a, T>( slice: &'a mut [T], ptr: *mut T, mid: usize, len: usize, ) -> (ret: (&'a mut [T], &'a mut [T])) requires",111,"pub unsafe fn rust_1_96_split_at_mut_unchecked_raw_parts<'a, T>(
    slice: &'a mut [T],
    ptr: *mut T,
    mid: usize,
    len: usize,
) -> (ret: (&'a mut [T], &'a mut [T]))
    requires
        split_point_in_range(old(slice)@, mid),
        mid <= len,
        len == old(slice)@.len(),
        slice_start_mut_ptr(old(slice)@, ptr),
    ensures
        split_at_mut_unchecked_result(
            old(slice)@,
            mid,
            ret.0@,
            ret.1@,
            final(slice)@,
            final(ret.0)@,
            final(ret.1)@,
        ),
",8bac859c966be11e20b318e295780b243cc30384bfac202f248195dc113fc80e,TS-090-D002,memory-layout-or-provenance-transition,admissible-source-backed-lower-boundary,partial-or-lower-level,"The contract exposes an intermediate source split, not the enclosing target's complete return/final-state relation.",core/src/slice/mod.rs:420; checked wrapper modeled on proof_harnesses/085_core_slice_split_at_mut_checked/harness.rs; reviewed unchecked dependency proof_harnesses/086_core_slice_split_at_mut_unchecked/harness.rs,"{""attribute_line"":89,""contract_end_line"":111,""contract_text"":""pub unsafe fn rust_1_96_split_at_mut_unchecked_raw_parts<'a, T>(\n    slice: &'a mut [T],\n    ptr: *mut T,\n    mid: usize,\n    len: usize,\n) -> (ret: (&'a mut [T], &'a mut [T]))\n    requires\n        split_point_in_range(old(slice)@, mid),\n        mid <= len,\n        len == old(slice)@.len(),\n        slice_start_mut_ptr(old(slice)@, ptr),\n    ensures\n        split_at_mut_unchecked_result(\n            old(slice)@,\n            mid,\n            ret.0@,\n            ret.1@,\n            final(slice)@,\n            final(ret.0)@,\n            final(ret.1)@,\n        ),\n"",""declaration_line"":90,""signature"":""pub unsafe fn rust_1_96_split_at_mut_unchecked_raw_parts<'a, T>( slice: &'a mut [T], ptr: *mut T, mid: usize, len: usize, ) -> (ret: (&'a mut [T], &'a mut [T])) requires"",""symbol"":""rust_1_96_split_at_mut_unchecked_raw_parts""}",intermediate-subrange-split,slice-unknown-authority-v3
TS-090-E003,harness-external-body,core::slice::split_first_chunk_mut,90,3,verifier::external_body,rust_1_96_mut_ptr_cast_array,active-explicit-trusted-body,Exact external-body site enumerated from the selected proof harness; semantics and source backing are supplied by linked dependency records and the retained harness signature.,,,,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/090_core_slice_split_first_chunk_mut/harness.rs,210,211,"pub fn rust_1_96_mut_ptr_cast_array<T, const N: usize>( slice: &mut [T], ptr: *mut T, ) -> (array_ptr: *mut [T; N]) requires",220,"pub fn rust_1_96_mut_ptr_cast_array<T, const N: usize>(
    slice: &mut [T],
    ptr: *mut T,
) -> (array_ptr: *mut [T; N])
    requires
        slice_start_mut_ptr(old(slice)@, ptr),
    ensures
        slice_mut_prefix_array_ptr::<T, N>(old(slice)@, array_ptr),
        final(slice)@ == old(slice)@,
",c1e764c26384f8ac049cc19350364e5c770221f49249e2ae8f0f8bf36bc6ea96,TS-090-D003,memory-layout-or-provenance-transition,admissible-source-backed-lower-boundary,partial-or-lower-level,"The contract isolates a pointer cast/copy, layout, address, or provenance transition and does not state the enclosing target answer.",core/src/slice/mod.rs:425,"{""attribute_line"":210,""contract_end_line"":220,""contract_text"":""pub fn rust_1_96_mut_ptr_cast_array<T, const N: usize>(\n    slice: &mut [T],\n    ptr: *mut T,\n) -> (array_ptr: *mut [T; N])\n    requires\n        slice_start_mut_ptr(old(slice)@, ptr),\n    ensures\n        slice_mut_prefix_array_ptr::<T, N>(old(slice)@, array_ptr),\n        final(slice)@ == old(slice)@,\n"",""declaration_line"":211,""signature"":""pub fn rust_1_96_mut_ptr_cast_array<T, const N: usize>( slice: &mut [T], ptr: *mut T, ) -> (array_ptr: *mut [T; N]) requires"",""symbol"":""rust_1_96_mut_ptr_cast_array""}",pointer-layout-provenance-transition,slice-unknown-authority-v3
TS-090-E004,harness-external-body,core::slice::split_first_chunk_mut,90,4,verifier::external_body,rust_1_96_split_first_chunk_mut_array_ref,active-explicit-trusted-body,Exact external-body site enumerated from the selected proof harness; semantics and source backing are supplied by linked dependency records and the retained harness signature.,,,,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/090_core_slice_split_first_chunk_mut/harness.rs,224,225,"pub unsafe fn rust_1_96_split_first_chunk_mut_array_ref<'a, T, const N: usize>( first: &'a mut [T], ptr: *mut [T; N], ) -> (ret: &'a mut [T; N]) requires",235,"pub unsafe fn rust_1_96_split_first_chunk_mut_array_ref<'a, T, const N: usize>(
    first: &'a mut [T],
    ptr: *mut [T; N],
) -> (ret: &'a mut [T; N])
    requires
        old(first)@.len() == N,
        slice_mut_prefix_array_ptr::<T, N>(old(first)@, ptr),
    ensures
        array_mut_ref_view::<T, N>(ret) == old(first)@,
        final(first)@ == array_value_view::<T, N>(*final(ret)),
",7041abac64f3013124632b784be161085ddb86cc03c1336e9442bf003b139a4f,TS-090-D004,range-or-borrow-transition,admissible-source-backed-lower-boundary,partial-or-lower-level,The helper operates on a derived sub-borrow or lower source callee; the caller must still construct the target result.,core/src/slice/mod.rs:425,"{""attribute_line"":224,""contract_end_line"":235,""contract_text"":""pub unsafe fn rust_1_96_split_first_chunk_mut_array_ref<'a, T, const N: usize>(\n    first: &'a mut [T],\n    ptr: *mut [T; N],\n) -> (ret: &'a mut [T; N])\n    requires\n        old(first)@.len() == N,\n        slice_mut_prefix_array_ptr::<T, N>(old(first)@, ptr),\n    ensures\n        array_mut_ref_view::<T, N>(ret) == old(first)@,\n        final(first)@ == array_value_view::<T, N>(*final(ret)),\n"",""declaration_line"":225,""signature"":""pub unsafe fn rust_1_96_split_first_chunk_mut_array_ref<'a, T, const N: usize>( first: &'a mut [T], ptr: *mut [T; N], ) -> (ret: &'a mut [T; N]) requires"",""symbol"":""rust_1_96_split_first_chunk_mut_array_ref""}",derived-borrow-source-callee,slice-unknown-authority-v3
TS-091-D001,dependency-manifest-record,core::slice::split_first_mut,91,1,declared_boundary,vstd_mut_slice_split_at_index_contract_for_slice_pattern_desugaring,manifest-declared-boundary,"The Verus harness lowers Rust's unsupported mutable slice pattern `[first, tail @ ..]` to the standard first/tail decomposition using `split_at_mut(1)` and `&mut head[0]`; the trusted interface is limited to the vstd mutable slice split/index/final reconstruction facts needed for that lowering.",core/src/slice/mod.rs:220-222,,,/home/chentianyu/nanvix-rust-std-spec-survey/nanvix-rust-std-slice-vec-implproof-2026-08-12/proof_harnesses/091_core_slice_split_first_mut/harness.rs,,,,,,,,panic-or-domain-transition,admissible-source-backed-support,partial-or-lower-level,"This exact frozen manifest record was audited as a named source dependency, callback, primitive, or local proof bridge. Its final disposition also incorporates every explicitly linked external site.",core/src/slice/mod.rs:220-222,"{""assumption"":""The Verus harness lowers Rust's unsupported mutable slice pattern `[first, tail @ ..]` to the standard first/tail decomposition using `split_at_mut(1)` and `&mut head[0]`; the trusted interface is limited to the vstd mutable slice split/index/final reconstruction facts needed for that lowering."",""boundary"":""vstd_mut_slice_split_at_index_contract_for_slice_pattern_desugaring"",""evidence"":""The saved verified harness preserves the Rust first/tail branch shape with `slice.len() != 0`, `slice.split_at_mut(1)`, and `&mut head[0]`; no target-body external_body, assume_specification, or --no-verify proof marker is present."",""source_lines"":""core/src/slice/mod.rs:220-222""}",source-backed-support,slice-unknown-authority-v3
