target,category,status,rounds,initial_decision,final_decision,contract_form,typecheck_passed,det_status,r0_z3,classification,raw_det_reward,guarded_reward,semantic_guarded_reward,issues,semantic_gate_issues,semantic_review_issues,requires,ensures,contract_code,rationale
core::future::pending,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The constructor's useful semantics are that every poll remains pending, but current vstd has no Pending or Future-polling abstraction."
core::future::ready,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,The source stores t in Ready's private Option state; no current vstd projection relates the returned future to t or its polling behavior.
core::net::IpAddr::is_ipv4,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"Although the source tests the public V4 variant exactly, current vstd has no IpAddr external-type or variant abstraction through which to state that discriminant test."
core::net::IpAddr::is_ipv6,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"Although the source tests the public V6 variant exactly, current vstd has no IpAddr external-type or variant abstraction through which to state that discriminant test."
core::net::IpAddr::is_loopback,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The implementation delegates to variant-specific address semantics, but current vstd has no public model of IpAddr, Ipv4Addr, or Ipv6Addr contents from which loopback membership can be specified."
core::net::IpAddr::is_multicast,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"Multicast membership depends on the contained IPv4 or IPv6 address, for which current vstd provides no public address-content abstraction."
core::net::IpAddr::is_unspecified,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source delegates to Ipv4Addr and Ipv6Addr semantics, but no existing vstd view exposes whether the contained address is all zeroes."
core::net::IpAddr::to_canonical,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"Canonicalization preserves IPv4 values and converts IPv4-mapped IPv6 values, but current vstd cannot express either condition because it lacks modeled IP-address contents."
core::net::Ipv4Addr::from_bits,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source defines the result through big-endian octets, but current vstd has no view of Ipv4Addr octets or modeled inverse operation with which to relate the result to bits."
core::net::Ipv4Addr::from_octets,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"Although construction is deterministic, current vstd has no public view exposing an Ipv4Addr's four octets, so no useful observable result relation can be written."
core::net::Ipv4Addr::is_broadcast,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The result depends on the address octets, but current vstd provides no logical view or specified octet accessor for Ipv4Addr."
core::net::Ipv4Addr::is_documentation,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"Expressing the three documented prefixes requires observing address octets, for which current vstd has no Ipv4Addr abstraction."
core::net::Ipv4Addr::is_link_local,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,The 169.254 prefix cannot be related concretely to self without a vstd logical view of Ipv4Addr octets.
core::net::Ipv4Addr::is_loopback,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source tests the first octet against 127, but current vstd cannot observe an Ipv4Addr's octets in specifications."
core::net::Ipv4Addr::is_multicast,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,The 224 through 239 first-octet condition requires an Ipv4Addr byte-level view absent from current vstd.
core::net::Ipv4Addr::is_private,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The RFC 1918 prefix tests require inspecting multiple octets, which cannot be expressed concretely without a new Ipv4Addr abstraction."
core::net::Ipv4Addr::is_unspecified,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,The zero-address predicate cannot be related to the opaque receiver without an existing Ipv4Addr octet/view abstraction.
core::net::Ipv4Addr::new,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source initializes private octets, but current vstd has no public logical view through which to characterize the returned address."
core::net::Ipv4Addr::octets,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"Although the result copies the private octet array, no existing Ipv4Addr model can relate that array to the receiver."
core::net::Ipv4Addr::to_bits,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The big-endian u32 result depends on private octets, which are not represented by any existing vstd observer."
core::net::Ipv4Addr::to_ipv6_compatible,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"Expressing the zero-prefixed IPv6 result requires logical octet models for both Ipv4Addr and Ipv6Addr, neither of which exists in current vstd vocabulary."
core::net::Ipv4Addr::to_ipv6_mapped,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,Expressing the ::ffff-prefixed result requires missing logical octet models for both the IPv4 receiver and IPv6 result.
core::net::Ipv6Addr::from_bits,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source defines a big-endian octet representation, but vstd has no public specification view connecting opaque Ipv6Addr values to octets or u128 bits."
core::net::Ipv6Addr::from_octets,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"Although the source directly stores the input octets, that field is private and no existing vstd observer exposes the address representation in specifications."
core::net::Ipv6Addr::from_segments,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source maps eight segments through Ipv6Addr::new, but neither the constructor nor a segment-level Ipv6Addr view is modeled in current vstd vocabulary."
core::net::Ipv6Addr::is_loopback,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The implementation compares the address's bytes with LOCALHOST, but current vstd provides no specification-visible representation or supported observer for Ipv6Addr."
core::net::Ipv6Addr::is_multicast,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source tests the high byte of the first segment, but no existing vstd specification view exposes Ipv6Addr segments."
core::net::Ipv6Addr::is_unicast_link_local,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The implementation recognizes fe80::/10 from the first segment, which cannot be stated concretely without a specification-visible Ipv6Addr representation."
core::net::Ipv6Addr::is_unique_local,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The implementation inspects the first IPv6 segment, but vstd has no logical view connecting Ipv6Addr to its segments or octets."
core::net::Ipv6Addr::is_unspecified,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source compares the address bytes with UNSPECIFIED, but neither the byte representation nor the associated constant has an existing vstd model."
core::net::Ipv6Addr::new,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"A useful constructor contract must relate the result to its eight segments or sixteen octets, for which no Ipv6Addr view exists in vstd."
core::net::Ipv6Addr::octets,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The method exposes a private byte field, and current vstd provides no public logical representation of an Ipv6Addr against which to specify the returned array."
core::net::Ipv6Addr::segments,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The returned native-endian segments are derived from the private octets, but no existing vstd abstraction connects an Ipv6Addr to either representation."
core::net::Ipv6Addr::to_bits,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The result is the big-endian interpretation of the private octets, which cannot be related to the opaque address using current vstd vocabulary."
core::net::Ipv6Addr::to_canonical,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source branches on IPv4-mapped octets, but vstd has no specification-level model connecting Ipv6Addr, Ipv4Addr, and IpAddr."
core::net::Ipv6Addr::to_ipv4,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The result depends on IPv6 segments and big-endian byte decomposition, neither of which has an existing vstd model for these address types."
core::net::Ipv6Addr::to_ipv4_mapped,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source recognizes an exact sixteen-octet pattern, but current vstd vocabulary cannot observe Ipv6Addr octets or characterize the constructed Ipv4Addr."
core::net::SocketAddr::ip,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source extracts the address stored in SocketAddrV4 or SocketAddrV6, but vstd has no view exposing those payloads."
core::net::SocketAddr::is_ipv4,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"Although the source tests the V4 variant, current vstd has no SocketAddr type specification exposing its discriminant in specifications."
core::net::SocketAddr::is_ipv6,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"Although the source tests the V6 variant, current vstd has no SocketAddr type specification exposing its discriminant in specifications."
core::net::SocketAddr::new,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source preserves the IP and port while selecting a V4 or V6 representation, but vstd has no SocketAddr/IpAddr view or modeled projections with which to express that relation."
core::net::SocketAddr::port,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source delegates to the active variant's port field, but current vstd provides no spec-level SocketAddr port projection; any contract using port() itself would be circular."
core::net::SocketAddr::set_ip,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source changes the IP, preserves the old port, and may change the enum variant. Expressing this over old(self) and final(self) requires absent IP and port projections."
core::net::SocketAddr::set_port,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source updates the active variant's port while preserving its IP, but vstd has no SocketAddr view for relating old(self) and final(self)."
core::net::SocketAddrV4::ip,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source returns a reference to a private field. Current vstd has no SocketAddrV4 IP projection, and specifying reference identity would improperly depend on private representation."
core::net::SocketAddrV4::new,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The constructor initializes private IP and port fields, but no public vstd view or modeled projections exist to relate the result to its arguments."
core::net::SocketAddrV4::port,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source reads a private field, but current vstd provides no public SocketAddrV4 model with which to relate the returned u16 to self."
core::net::SocketAddrV4::set_ip,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source replaces the private IP field, but expressing that update and preservation of the other fields requires a missing SocketAddrV4/Ipv4Addr model."
core::net::SocketAddrV4::set_port,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source replaces the private port field, but current vstd has no SocketAddrV4 abstraction for stating the final port or preservation of the IP address."
core::net::SocketAddrV6::flowinfo,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source reads a private field, and no existing public vstd SocketAddrV6 model can relate that field to the returned u32."
core::net::SocketAddrV6::ip,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,The source returns a reference to a private field; current vstd lacks both a SocketAddrV6/Ipv6Addr view relation and a suitable public way to express that reference identity.
core::net::SocketAddrV6::new,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"Although the source initializes four fields directly, they are private and current vstd has no SocketAddrV6 model through which to characterize the constructed value."
core::net::SocketAddrV6::port,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The implementation reads a private field, but vstd provides no public SocketAddrV6 view or port projection with which to relate the result."
core::net::SocketAddrV6::scope_id,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The result is the private scope_id field, which cannot be described using an existing public vstd abstraction."
core::net::SocketAddrV6::set_flowinfo,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"Although the source assigns the private flowinfo field, vstd has no SocketAddrV6 view for expressing that update or preservation of the other fields."
core::net::SocketAddrV6::set_ip,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source replaces the private IP field, but no existing vstd SocketAddrV6 projection or update model can relate final(self) to new_ip while preserving the other components."
core::net::SocketAddrV6::set_port,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,The private port assignment requires a SocketAddrV6 field/update abstraction; the unmodeled port method cannot itself serve as a specification-level projection.
core::net::SocketAddrV6::set_scope_id,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,The private scope_id assignment cannot be expressed as a useful final(self) relation without a public SocketAddrV6 view and update semantics.
core::ops::Bound::as_ref,other,,2,add_spec,skip,none,False,,,,0,0,0,classification:needs_new_vstd_abstraction;determinism_unsupported_contract_form,,,,,,"A useful contract requires a vstd abstraction relating a borrowed Bound to the reference of its original payload. Value-level equality does not capture that reference identity, so no adequate ordinary contract is available."
core::ops::Bound::cloned,other,,2,add_spec,add_spec,assume_specification,True,ok,unknown,ok_inconclusive,0,0,0,classification:needs_new_vstd_abstraction;determinism_not_proved:unknown,,,,"spec_bound(bound) is Unbounded ==> spec_bound(result) is Unbounded; spec_bound(bound) is Included ==> spec_bound(result) is Included && cloned::<T>(*(spec_bound(bound)->Included_0), spec_bound(result)->Included_0); spec_bound(bound) is Excluded ==> spec_bound(result) is Excluded && cloned::<T>(*(spec_bound(bound)->Excluded_0), spec_bound(result)->Excluded_0)","pub assume_specification<'a, T: Clone + Clone>[ Bound::<&'a T>::cloned ](
    bound: Bound<&'a T>,
) -> (result: Bound<T>)
    ensures
        spec_bound(bound) is Unbounded ==> spec_bound(result) is Unbounded,
        spec_bound(bound) is Included ==> spec_bound(result) is Included
            && cloned::<T>(*(spec_bound(bound)->Included_0), spec_bound(result)->Included_0),
        spec_bound(bound) is Excluded ==> spec_bound(result) is Excluded
            && cloned::<T>(*(spec_bound(bound)->Excluded_0), spec_bound(result)->Excluded_0),
;","The repeated Clone bound preserves both the impl-level and method-level bounds required by signature matching. spec_bound exposes the variant and payload, while cloned models the delegated Clone call without imposing an artificial determinism precondition."
core::ops::ControlFlow::break_ok,other,,2,add_spec,skip,none,False,,,,0,0,0,classification:needs_new_vstd_abstraction;determinism_unsupported_contract_form,,,,,,"The structural match typechecks and is deterministic, but semantic validation reports a structured contract mismatch. A dedicated vstd abstraction is required to validate the ControlFlow-to-Result correspondence, so no ordinary trusted contract should be added."
core::ops::ControlFlow::break_value,other,,2,add_spec,skip,none,False,,,,0,0,0,classification:needs_new_vstd_abstraction;determinism_unsupported_contract_form,,,,,,"The structural match typechecks and is deterministic, but semantic validation reports a structured contract mismatch. A dedicated vstd abstraction is required to validate the ControlFlow-to-Option correspondence, so no ordinary trusted contract should be added."
core::ops::ControlFlow::continue_ok,other,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,0,0,classification:needs_new_vstd_abstraction,,,,"result == match flow { ControlFlow::Continue(c) => Ok(c), ControlFlow::Break(b) => Err(b), }","pub assume_specification<B, C>[ ControlFlow::<B, C>::continue_ok ](
    flow: ControlFlow<B, C>,
) -> (result: Result<C, B>)
    ensures
        result == match flow {
            ControlFlow::Continue(c) => Ok(c),
            ControlFlow::Break(b) => Err(b),
        },
    no_unwind
;","Existing vstd structurally models ControlFlow, and the source exactly converts Continue(c) to Ok(c) and Break(b) to Err(b) without unwinding."
core::ops::ControlFlow::continue_value,other,,2,add_spec,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"Although direct variant matching typechecks, existing vstd lacks an established ControlFlow abstraction for relating variants and payloads to Option. A trusted ordinary contract should wait for that shared abstraction."
core::ops::ControlFlow::is_break,other,,2,add_spec,skip,none,False,,,,0,0,0,classification:needs_new_vstd_abstraction;determinism_unsupported_contract_form,,,,,,"Although the variant test typechecks and mirrors the source, existing vstd vocabulary lacks a trusted semantic abstraction for ControlFlow variants. A useful ordinary contract therefore requires a new ControlFlow abstraction."
core::ops::ControlFlow::is_continue,other,,2,add_spec,skip,none,False,,,,0,0,0,classification:needs_new_vstd_abstraction;determinism_unsupported_contract_form,,,,,,"Although the variant test typechecks and mirrors the source, existing vstd vocabulary lacks a trusted semantic abstraction for ControlFlow variants. A useful ordinary contract therefore requires a new ControlFlow abstraction."
core::ops::RangeFrom::contains,other,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,0,0,classification:needs_new_vstd_abstraction,,,<Idx as PartialOrdSpec<U>>::obeys_partial_cmp_spec(),result == range.start.is_le(item),"pub assume_specification<Idx: PartialOrd<Idx>, U>[ RangeFrom::<Idx>::contains ](
    range: &RangeFrom<Idx>,
    item: &U,
) -> (result: bool) where Idx: PartialOrd<U>, U: ?Sized + PartialOrd<Idx>
    requires
        <Idx as PartialOrdSpec<U>>::obeys_partial_cmp_spec(),
    ensures
        result == range.start.is_le(item),
;","RangeFrom supplies an included start and an unbounded end, so containment is exactly start <= item. Requiring the existing PartialOrdSpec law makes the Boolean result fully specified."
core::ops::RangeTo::contains,other,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,0,0,classification:needs_new_vstd_abstraction,,,<U as PartialOrdSpec<Idx>>::obeys_partial_cmp_spec(),result == item.is_lt(&range.end),"pub assume_specification<Idx: PartialOrd<Idx>, U>[ RangeTo::<Idx>::contains ](
    range: &RangeTo<Idx>,
    item: &U,
) -> (result: bool) where Idx: PartialOrd<U>, U: ?Sized + PartialOrd<Idx>
    requires
        <U as PartialOrdSpec<Idx>>::obeys_partial_cmp_spec(),
    ensures
        result == item.is_lt(&range.end),
;",RangeTo containment executes item < end. Requiring the existing PartialOrdSpec law connects that comparison to is_lt and makes the observable boolean fully specified.
core::ops::RangeToInclusive::contains,other,,2,add_spec,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source result is the executable `PartialOrd::le` outcome for `item <= range.end`. Existing `PartialOrdSpec` connects that outcome to `is_le` only when `obeys_partial_cmp_spec()` holds; otherwise the proposed implication leaves the observable boolean unconstrained. Requiring that condition would incorrectly exclude valid calls, including the documented floating-point cases. A useful contract therefore needs a new vstd abstraction for executable comparison outcomes."
core::panic::Location::caller,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,The track_caller intrinsic obtains a reference from implicit compiler call-site state; vstd has neither a caller-context abstraction nor a Location view for describing it.
core::panic::Location::column,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The method only exposes the private col field. Without a public Location model, vstd can state nothing useful beyond the u32 type."
core::panic::Location::file,other,,2,add_spec,skip,none,False,,,,0,0,0,classification:needs_new_vstd_abstraction;determinism_unsupported_contract_form,,,,,,"The NUL-free invariant is source-justified but does not determine the returned filename or relate it to the receiver. Verus does not support core::panic::Location through existing vstd vocabulary, and a useful deterministic contract requires a new abstract Location view exposing its filename."
core::panic::Location::file_as_c_str,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,Current vstd has no CStr view relating the result to its bytes or to Location::file; the type-level CStr invariant alone yields no usable postcondition.
core::panic::Location::line,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,The method only exposes the private line field. No existing public Location view can relate the returned u32 to the receiver.
core::panic::PanicInfo::location,other,,2,add_spec,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,A deterministic contract must relate the returned reference to info's private location field. Existing vstd provides no PanicInfo location view or Location identity abstraction; result.is_some() alone leaves the reference unconstrained.
core::panic::PanicInfo::message,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The result wraps private fmt::Arguments state, and current vstd has no PanicMessage or formatting abstraction with which to describe its value."
core::panic::PanicInfo::payload,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,The result contains a private local NoPayload value; current vstd cannot usefully characterize its dynamic type or reference identity.
core::panic::PanicMessage::as_str,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The result delegates to hidden fmt::Arguments state, for which no public vstd model relates the optional string to PanicMessage."
core::pin::Pin::get_ref,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"Its useful guarantee is that the returned reference is the exact pointer wrapped by Pin, but current vstd has no Pin or suitable reference-identity abstraction."
core::pin::Pin::into_inner,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source returns Pin's private pointer field, but no public vstd observation relates an opaque Pin<Ptr> to its underlying Ptr."
core::pin::Pin::into_ref,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The method preserves the pinned allocation while weakening a mutable reference, which requires a Pin and reference-identity model unavailable in current vstd."
core::pin::Pin::new,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source wraps pointer unchanged, but current public vstd vocabulary cannot observe the pointer stored inside the resulting opaque Pin<Ptr>."
core::pin::Pin::static_ref,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source wraps the exact static reference with Pin::new_unchecked, but current vstd has no Pin view or reference-identity abstraction capable of relating the result to r."
core::ptr::NonNull::addr,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source returns the strict-provenance address of self.as_ptr(), but NonNull has no existing vstd view connecting it to the raw-pointer address model. Stating only that the NonZero result is nonzero is redundant and does not relate it to self."
core::ptr::NonNull::align_offset,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"Although a power-of-two requirement could exclude the documented panic, characterizing the returned offset requires the pointer address, element stride, alignment, and usize::MAX failure case. NonNull lacks the necessary vstd pointer view."
core::ptr::NonNull::cast,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source preserves the pointer address and provenance while changing its pointee type, but current vstd provides no public NonNull view with which to express that cross-type identity."
core::ptr::NonNull::dangling,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source constructs a without-provenance pointer whose address is align_of::<T>(), but current vstd cannot observe a NonNull value's address or provenance. Non-nullness alone would not usefully describe the dangling pointer."
core::ptr::NonNull::expose_provenance,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source both returns the pointer address and performs a provenance-exposure effect. The standard signature returns no vstd exposure token, and NonNull has no address view, so neither the useful effect nor its input-output relation can be expressed soundly."
core::ptr::NonNull::from_mut,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,The useful behavior is preservation of the reference's address and provenance in the returned NonNull. Current vstd has no public logical observer connecting NonNull<T> to a mutable reference or raw pointer.
core::ptr::NonNull::from_ref,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source preserves the reference's address and provenance, but current vstd cannot observe those properties through NonNull<T>. Non-nullness alone is inherent in the result type and does not provide a useful relational contract."
core::ptr::NonNull::is_aligned,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,The implementation delegates to alignment of the underlying raw pointer. Current vstd has no public NonNull observer relating the value to the raw-pointer address needed to express that condition.
core::ptr::NonNull::is_empty,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source defines the result as whether the slice-pointer metadata length is zero, but current vstd exposes no logical view of NonNull<[T]> metadata. Referring to len would merely defer the same missing abstraction."
core::ptr::NonNull::len,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The returned value is the slice length stored in pointer metadata. Current vstd has no public logical projection from NonNull<[T]> to that metadata, so no concrete deterministic relation is expressible."
core::ptr::NonNull::slice_from_raw_parts,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,A useful contract must state that the result retains data's pointer identity and has metadata length len. Current vstd exposes neither property for NonNull slice pointers.
core::ptr::NonNull::with_addr,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source changes the address while preserving provenance, but vstd has no public NonNull view connecting it to the raw-pointer provenance model."
core::ptr::NonNull::with_exposed_provenance,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The result picks up ambient previously exposed provenance, while the signature carries no exposure witness and vstd has no NonNull pointer view."
core::ptr::NonNull::without_provenance,memory_pointer,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"Its defining behavior is the supplied address with null provenance, which cannot be stated without a public logical representation of NonNull."
core::slice::ChunksExact::remainder,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source returns the private rem field, but current vstd exposes no ChunksExact view relating that field to the original slice and chunk size."
core::slice::Iter::as_slice,data_structure,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,0,0,classification:needs_new_vstd_abstraction,,,,res@ == IteratorSpec::remaining(iter).unref(),"pub assume_specification<'a, T>[ Iter::<'a, T>::as_slice ](
    iter: &Iter<'a, T>,
) -> (res: &'a [T])
    ensures
        res@ == IteratorSpec::remaining(iter).unref(),
;","No new abstraction is needed: vstd already models slice Iter's unconsumed elements with IteratorSpec::remaining, and make_slice returns exactly those elements as a slice."
core::slice::IterMut::as_slice,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The source exposes the iterator's hidden remaining region, but current vstd has no IterMut view or IteratorSpec model with which to describe its current contents."
core::slice::RChunksExact::remainder,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The result is the private rem field; without a public model of RChunksExact state or chunk size, no useful relation is expressible."
core::str::CharIndices::as_str,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The method exposes the private character iterator's remaining substring, but CharIndices has no public vstd state abstraction to relate it to."
core::str::CharIndices::offset,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The returned private front_offset is meaningful only relative to the original string and future iterator output, neither of which has an available CharIndices model."
