target,category,status,rounds,initial_decision,final_decision,contract_form,typecheck_passed,det_status,r0_z3,classification,raw_det_reward,guarded_reward,semantic_guarded_reward,issues,semantic_gate_issues,semantic_review_issues,requires,ensures,contract_code,rationale,requires_source_fidelity_classification,requires_source_fidelity_rationale,requires_source_reference,requires_source_excerpt
core::ops::ControlFlow::is_break,other,,2,add_spec,skip,None,False,,,,0,0,0,duplicate_vstd_assume_specification,,,,,,The API already has an equivalent assume_specification in vstd::std_specs::control_flow; adding another trusted contract causes a duplicate-specification typecheck error.,not_applicable,No requires clause is present.,,
core::ops::ControlFlow::is_continue,other,,2,add_spec,skip,None,False,,,,0,0,0,duplicate_vstd_assume_specification,,,,,,"The method already has an equivalent trusted specification in vstd/std_specs/control_flow.rs, so adding another ordinary contract would be redundant and fails with a duplicate-specification error.",not_applicable,No requires clause is present.,,
core::ops::ControlFlow::map_break,other,,3,add_spec,skip,None,False,,,,0,0,0,classification:higher_order_contract;determinism_unsupported_contract_form,,,,,,"map_break is higher-order: its Break result depends on invoking an arbitrary FnOnce. Existing vstd vocabulary can relate the result only through the closure's relational ensures clause, which does not establish a deterministic observable output. Strengthening that relation would be unjustified by the source, so no useful ordinary trusted contract is available.",not_applicable,No requires clause is present.,,
core::ops::ControlFlow::map_continue,other,,3,add_spec,skip,None,False,,,,0,0,0,classification:higher_order_contract;determinism_unsupported_contract_form,,,,,,"The result depends on an arbitrary FnOnce output. Existing vstd vocabulary can relate that output through f.ensures, but cannot establish an ordinary deterministic contract without adding an unjustified functionality assumption about the closure.",not_applicable,No requires clause is present.,,
core::ops::DivAssign::div_assign,trait_method,,1,skip,skip,external_trait_specification,False,,,,0,0,0,classification:trait_contract_integration;determinism_unsupported_contract_form,,,,,,"DivAssign::div_assign is implemented independently for each trait implementation. Its generic signature and documentation provide no type-independent relation between old(self), final(self), and rhs beyond the unit return, which is not a useful postcondition.",not_applicable,No requires clause is present.,,
core::ops::Drop::drop,trait_method,,1,skip,skip,external_trait_specification,False,,,,0,0,0,classification:trait_contract_integration;determinism_unsupported_contract_form,,,,,,"The Rust 1.96 trait permits each Drop implementation to mutate self arbitrarily and possibly panic. Its unit return provides no useful result relation, and resource cleanup involves hidden state not modeled by public vstd vocabulary.",not_applicable,No requires clause is present.,,
core::ops::IndexMut::index_mut,trait_method,,1,skip,skip,external_trait_specification,False,,,,0,0,0,classification:trait_contract_integration;determinism_unsupported_contract_form,,,,,,"The trait permits each implementation to choose which mutable reference is returned. The supplied declaration and documentation provide no expressible, implementation-independent relation between `old(self)`, `final(self)`, `index`, and the returned reference using public vstd vocabulary.",not_applicable,No requires clause is present.,,
core::ops::MulAssign::mul_assign,trait_method,,1,skip,skip,external_trait_specification,False,,,,0,0,0,classification:trait_contract_integration;determinism_unsupported_contract_form,,,,,,"MulAssign::mul_assign permits arbitrary implementor-defined mutation. The supplied trait declaration and documentation establish only a unit return and do not justify a generic relation between old(self), final(self), and rhs using existing public vstd vocabulary.",not_applicable,No requires clause is present.,,
core::ops::Not::not,trait_method,,1,skip,skip,external_trait_specification,False,,,,0,0,0,classification:trait_contract_integration;determinism_unsupported_contract_form,,,,,,"Not::not has arbitrary implementer-defined semantics. The supplied trait declaration provides no universal relation between self and Self::Output, so no useful sound contract applies to every implementation.",not_applicable,No requires clause is present.,,
core::ops::Range::is_empty,other,,1,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,<Idx as PartialOrdSpec<Idx>>::obeys_partial_cmp_spec(),ret == !r.start.is_lt(&r.end),"pub assume_specification<Idx: core::cmp::PartialOrd<Idx>>[ core::ops::Range::<Idx>::is_empty ](
    r: &core::ops::Range<Idx>,
) -> (ret: bool)
where
    Idx: core::cmp::PartialOrd<Idx>,
    requires
        <Idx as PartialOrdSpec<Idx>>::obeys_partial_cmp_spec(),
    ensures
        ret == !r.start.is_lt(&r.end),
;","The supplied implementation returns exactly the negation of `self.start < self.end`. Under the existing PartialOrd specification law, `is_lt` soundly models that comparison, including incomparable endpoints.",source_justified,core/src/ops/range.rs:151 shows the Rust source is guarded by `PartialOrd` and computes the result with `<`/`<=`; the vstd partial-order law connects those executable comparisons to the spec predicates.,core/src/ops/range.rs:151,"147:     /// ```
148:     #[inline]
149:     #[stable(feature = ""range_is_empty"", since = ""1.47.0"")]
150:     #[rustc_const_unstable(feature = ""const_range"", issue = ""none"")]
151:     pub const fn is_empty(&self) -> bool
152:     where
153:         Idx: [const] PartialOrd<Idx>,
154:     {
155:         !(self.start < self.end)
156:     }
157: }
158: 
159: /// A range only bounded inclusively below (`start..`)."
core::ops::RangeBounds::contains,trait_method,,2,add_spec,skip,None,False,,,,0,0,0,classification:trait_contract_integration;determinism_unsupported_contract_form,,,,,,"RangeBounds already has an external trait specification in vstd, so a standalone specification for contains conflicts with it. The method would need to be added directly to that existing trait specification, but this integration form is unsupported by the determinism checker. No alternative ordinary contract form can specify this trait method without duplication.",not_applicable,No requires clause is present.,,
core::ops::RangeFrom::contains,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"The implementation delegates to RangeBounds::contains, but no existing public vstd abstraction is supplied for heterogeneous PartialOrd comparisons. Expressing membership directly would require inventing unsupported comparison semantics, especially for partial orders such as NaN.",not_applicable,No requires clause is present.,,
core::ops::RangeInclusive::end,other,,2,add_spec,skip,assume_specification,False,,,,0,0,0,value_unspecified_after_exhaustion,,value_unspecified_after_exhaustion,,,,"Rust 1.96 documents that when a RangeInclusive is used for iteration, the values returned by start() and end() are unspecified after iteration has ended, and separately notes that this accessor's returned value is unspecified after the range has been iterated to exhaustion. An exec spec would have to constrain the accessor result in exhausted states that Rust leaves unspecified, so this target is source-backed as a skip rather than emitted as a deterministic assume_specification.",not_applicable,No requires clause is present.,,
core::ops::RangeInclusive::into_inner,other,,1,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,,ret.0 == r@.start; ret.1 == r@.end,"pub assume_specification<Idx>[ core::ops::RangeInclusive::<Idx>::into_inner ](
    r: core::ops::RangeInclusive<Idx>,
) -> (ret: (Idx, Idx))
    ensures
        ret.0 == r@.start,
        ret.1 == r@.end,
;","Rust 1.96 directly returns `(self.start, self.end)`. The public `RangeInclusive` view exposes these bounds, so the result can be related precisely without modeling exhaustion.",not_applicable,No requires clause is present.,,
core::ops::RangeInclusive::is_empty,other,,1,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,Idx::obeys_partial_cmp_spec(),ret == (r@.exhausted || !r@.start.is_le(&r@.end)),"pub assume_specification<Idx: core::cmp::PartialOrd<Idx>>[
    core::ops::RangeInclusive::<Idx>::is_empty
](r: &core::ops::RangeInclusive<Idx>) -> (ret: bool)
where
    Idx: core::cmp::PartialOrd,
    requires
        Idx::obeys_partial_cmp_spec(),
    ensures
        ret == (r@.exhausted || !r@.start.is_le(&r@.end)),
;",The implementation returns the modeled exhaustion flag or the negation of the endpoint comparison. Requiring the existing PartialOrd specification law soundly connects executable <= with is_le.,source_justified,core/src/ops/range.rs:559 shows the Rust source is guarded by `PartialOrd` and computes the result with `<`/`<=`; the vstd partial-order law connects those executable comparisons to the spec predicates.,core/src/ops/range.rs:559,"555:     /// ```
556:     #[stable(feature = ""range_is_empty"", since = ""1.47.0"")]
557:     #[inline]
558:     #[rustc_const_unstable(feature = ""const_range"", issue = ""none"")]
559:     pub const fn is_empty(&self) -> bool
560:     where
561:         Idx: [const] PartialOrd,
562:     {
563:         self.exhausted || !(self.start <= self.end)
564:     }
565: }
566: 
567: /// A range only bounded inclusively above (`..=end`)."
core::ops::RangeInclusive::start,other,,2,add_spec,skip,assume_specification,False,,,,0,0,0,value_unspecified_after_exhaustion,,value_unspecified_after_exhaustion,,,,"Rust 1.96 documents that when a RangeInclusive is used for iteration, the values returned by start() and end() are unspecified after iteration has ended, and separately notes that this accessor's returned value is unspecified after the range has been iterated to exhaustion. An exec spec would have to constrain the accessor result in exhausted states that Rust leaves unspecified, so this target is source-backed as a skip rather than emitted as a deterministic assume_specification.",not_applicable,No requires clause is present.,,
core::ops::RangeTo::contains,other,,2,add_spec,skip,None,False,,,,0,0,0,classification:needs_new_vstd_abstraction;determinism_unsupported_contract_form,,,,,,"The method performs a heterogeneous partial-order comparison through RangeBounds::contains. Existing vstd PartialOrdSpec vocabulary does not adequately model the required cross-type comparison semantics and reciprocity between U: PartialOrd<Idx> and Idx: PartialOrd<U>. Although the previous contract typechecks and is deterministic, treating U::obeys_partial_cmp_spec() as sufficient is not semantically justified for this generic API. A useful contract requires a new vstd abstraction for heterogeneous PartialOrd behavior.",not_applicable,No requires clause is present.,,
core::ops::RangeToInclusive::contains,other,,2,add_spec,skip,None,False,,,,0,0,0,classification:needs_new_vstd_abstraction;determinism_unsupported_contract_form,,,,,,The implementation depends on the heterogeneous comparison U: PartialOrd<Idx>. Existing vstd comparison laws do not provide a source-justified abstraction connecting that runtime operation to partial_cmp_spec for distinct operand types. Expressing the result therefore requires a new heterogeneous PartialOrd specification abstraction.,not_applicable,No requires clause is present.,,
core::ops::Rem::rem,trait_method,,1,skip,skip,external_trait_specification,False,,,,0,0,0,classification:trait_contract_integration;determinism_unsupported_contract_form,,,,,,"Rem::rem is implementor-defined. The supplied trait declaration provides no universal, non-vacuous relation between self, rhs, and the result; the documented arithmetic laws apply only to primitive implementations.",not_applicable,No requires clause is present.,,
core::ops::RemAssign::rem_assign,trait_method,,1,skip,skip,external_trait_specification,False,,,,0,0,0,classification:trait_contract_integration;determinism_unsupported_contract_form,,,,,,"The generic trait method only guarantees a unit return and permits each implementation to mutate self arbitrarily. The primitive implementation’s remainder behavior does not justify a contract for all RemAssign implementations, so no useful non-vacuous trait-wide relation is expressible.",not_applicable,No requires clause is present.,,
core::ops::Shl::shl,trait_method,,1,skip,skip,external_trait_specification,False,,,,0,0,0,classification:trait_contract_integration;determinism_unsupported_contract_form,,,,,,"Shl::shl is an extensible trait method whose semantics are implementation-defined; the supplied SpinVector example is rotation, while integer implementations perform bit shifting. No useful universal result relation is justified.",not_applicable,No requires clause is present.,,
core::ops::ShlAssign::shl_assign,trait_method,,1,skip,skip,external_trait_specification,False,,,,0,0,0,classification:trait_contract_integration;determinism_unsupported_contract_form,,,,,,"ShlAssign::shl_assign is implemented independently by each Self/Rhs pair. The trait declaration provides no generic semantic law relating old(self), final(self), and rhs; the shown shift behavior applies only to primitive implementations. A universal external trait contract would therefore be unjustified.",not_applicable,No requires clause is present.,,
core::ops::Shr::shr,trait_method,,1,skip,skip,external_trait_specification,False,,,,0,0,0,classification:trait_contract_integration;determinism_unsupported_contract_form,,,,,,"Shr::shr is implemented by arbitrary user types, and the supplied trait declaration imposes no universal semantic law relating self, rhs, and the output. Primitive integer implementations do not justify a trait-wide contract.",not_applicable,No requires clause is present.,,
core::ops::ShrAssign::shr_assign,trait_method,,1,skip,skip,external_trait_specification,False,,,,0,0,0,classification:trait_contract_integration;determinism_unsupported_contract_form,,,,,,"ShrAssign permits arbitrary implementor-defined mutation of self. The integer implementations shown perform right shift, but that behavior cannot soundly characterize every trait implementation, and the unit return provides no useful result relation.",not_applicable,No requires clause is present.,,
core::ops::SubAssign::sub_assign,trait_method,,1,skip,skip,external_trait_specification,False,,,,0,0,0,classification:trait_contract_integration;determinism_unsupported_contract_form,,,,,,"SubAssign permits arbitrary implementor-defined mutation and returns unit. The supplied declaration and documentation provide no universal relation between old(self), final(self), and rhs, nor do they require consistency with Sub::sub. Therefore no useful, non-vacuous sound trait contract is expressible.",not_applicable,No requires clause is present.,,
core::option::Option::and,data_structure,,1,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,,option.is_none() ==> res.is_none(); option.is_some() ==> res == optb,"pub assume_specification<T, U>[ core::option::Option::<T>::and ](
    option: core::option::Option<T>,
    optb: core::option::Option<U>,
) -> (res: core::option::Option<U>)
    ensures
        option.is_none() ==> res.is_none(),
        option.is_some() ==> res == optb,
;","The supplied implementation directly matches on self: None returns None, while Some(_) returns optb unchanged.",not_applicable,No requires clause is present.,,
core::option::Option::as_deref,data_structure,,2,add_spec,skip,None,False,,,,0,0,0,classification:associated_type_or_projection;determinism_unsupported_contract_form,,,,,,"The observable result depends on the associated type T::Target and arbitrary Deref::deref behavior. Existing vstd vocabulary cannot express the payload relationship, while variant preservation alone leaves determinism unproved and is not a sufficiently useful semantic contract.",not_applicable,No requires clause is present.,,
core::option::Option::as_deref_mut,data_structure,,2,add_spec,skip,None,False,,,,0,0,0,classification:determinism_checker_unsupported;determinism_unsupported_contract_form,,,,,,The existing vstd vocabulary cannot source-justifiably relate the returned mutable T::Target reference to the contained T or specify DerefMut::deref_mut. A discriminant-only contract leaves the observable reference result unconstrained and therefore does not provide a useful deterministic semantic model.,not_applicable,No requires clause is present.,,
core::option::Option::as_pin_mut,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:determinism_checker_unsupported,,,,,,"The implementation returns a pinned mutable reference to the existing Some payload, but the supplied public vstd vocabulary cannot observe through Pin or relate the returned reference identity and final mutable state to the input. A discriminant-only contract would omit the API’s essential projection semantics.",not_applicable,No requires clause is present.,,
core::option::Option::as_pin_ref,data_structure,,2,add_spec,skip,None,False,,,,0,0,0,classification:complex_result_or_pattern_model;determinism_unsupported_contract_form,,,,,,"A useful contract must mention Pin in the parameter and result types, but core::pin::Pin is unsupported by the existing vstd vocabulary. Adding an external type specification would exceed an ordinary per-function contract, while omitting Pin semantics would not typecheck or meaningfully model the observable result.",not_applicable,No requires clause is present.,,
core::option::Option::copied,data_structure,,3,add_spec,skip,None,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;determinism_unsupported_contract_form,,,,,,A deterministic contract must relate the returned generic T value to the referenced value via dereferencing. That relation is representation-sensitive for an unrestricted Copy type in the available specification vocabulary. Specifying only the Option discriminant would be safe but incomplete and non-deterministic.,not_applicable,No requires clause is present.,,
core::option::Option::filter,data_structure,,2,add_spec,skip,None,False,,,,0,0,0,classification:higher_order_contract;determinism_unsupported_contract_form,,,,,,"Option::filter's result depends on invoking an opaque FnOnce predicate. Existing ordinary vstd vocabulary cannot express that dependency without a higher-order requires/ensures contract; omitting it leaves only weak, nondeterministic facts that do not usefully specify the API.",not_applicable,No requires clause is present.,,
core::option::Option::flatten,data_structure,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,,"res == match option {
            Some(inner) => inner,
            None => None,
        }","pub assume_specification<T>[ Option::<Option<T>>::flatten ](
    option: Option<Option<T>>,
) -> (res: Option<T>)
    ensures
        res == match option {
            Some(inner) => inner,
            None => None,
        },
    no_unwind
;",The implementation directly matches the outer Option and returns exactly the contained Option or None. The contract completely and non-vacuously determines the observable return value and is non-unwinding.,not_applicable,No requires clause is present.,,
core::option::Option::get_or_insert_default,data_structure,,2,add_spec,skip,None,False,,,,0,0,0,classification:determinism_checker_unsupported;determinism_unsupported_contract_form,,,,,,"The observable result is a returned mutable reference aliased into the mutated Option. The determinism checker does not support mutable-reference returns, and existing public vstd vocabulary cannot generically characterize T::default(). Therefore no useful ordinary trusted contract can pass the required checks while remaining source-justified.",not_applicable,No requires clause is present.,,
core::option::Option::get_or_insert_with,data_structure,,2,add_spec,skip,None,False,,,,0,0,0,classification:determinism_checker_unsupported;determinism_unsupported_contract_form,,,,,,"The API returns a mutable reference into a mutated Option. Although the proposed contract typechecks and is source-justified, the existing determinism checker and vstd contract vocabulary do not support validating this mutable-reference return while preserving the essential coupling between the returned reference and the final Option payload.",not_applicable,No requires clause is present.,,
core::option::Option::inspect,data_structure,,3,add_spec,skip,None,False,,,,0,0,0,classification:higher_order_contract;determinism_unsupported_contract_form,,,,,,"Although `res == option` is source-justified, `inspect` is inherently higher-order: its semantics include conditionally invoking `f` on the contained value. Existing ordinary vstd contract vocabulary cannot model that behavior without a closure contract, so the proposed contract is materially incomplete.",not_applicable,No requires clause is present.,,
core::option::Option::is_none_or,data_structure,,2,add_spec,skip,none,False,,,,0,0,0,classification:higher_order_contract,,,,,,"The observable result for Some is exactly the result of invoking an arbitrary FnOnce predicate. Existing vstd higher-order vocabulary can relate the result to f.ensures, but cannot establish an ordinary deterministic output when the predicate contract itself permits multiple results. Adding a stronger result equality would be unsupported by the callback specification, while the None-only behavior would be an incomplete and redundant domain.",not_applicable,No requires clause is present.,,
core::option::Option::is_some_and,data_structure,,2,add_spec,skip,None,False,,,,0,0,0,classification:higher_order_contract;determinism_unsupported_contract_form,,,,,,"The result depends on invoking an arbitrary FnOnce predicate. Existing vstd vocabulary can relate the actual result to f.ensures, but that relation need not determine a unique boolean output. Strengthening it to force determinism would not be source-justified, so no useful ordinary deterministic contract is available.",not_applicable,No requires clause is present.,,
core::option::Option::iter,data_structure,,2,add_spec,skip,None,False,,,,0,0,0,classification:iterator_or_adapter_result;determinism_unsupported_contract_form,,,,,,"The returned core::option::Iter lacks an existing vstd specification model. Implementing IteratorSpecImpl locally violates Rust's orphan rules, while an uninterpreted sequence disconnected from IteratorSpec operations would not observably characterize iteration. Therefore no useful ordinary, typechecking contract is available.",not_applicable,No requires clause is present.,,
core::option::Option::iter_mut,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:iterator_or_adapter_result,,,,,,"The result’s mutable iteration semantics depend on the private IterMut/Item state and require a prophetic iterator model. The supplied public vstd vocabulary cannot relate yielded mutable references and their final values back to the Option, so no useful result contract is expressible.",not_applicable,No requires clause is present.,,
core::option::Option::map_or,data_structure,,2,add_spec,skip,None,False,,,,0,0,0,classification:higher_order_contract;determinism_unsupported_contract_form,,,,,,"The Some branch's observable result is determined by invoking an arbitrary FnOnce. Existing closure requires/ensures vocabulary can relate the result to the closure contract but does not guarantee a unique result. Adding a determinism precondition would impose an unjustified domain restriction not present in the source API, so no useful ordinary deterministic contract is available.",not_applicable,No requires clause is present.,,
core::option::Option::map_or_default,data_structure,,2,add_spec,skip,None,False,,,,0,0,0,classification:higher_order_contract;determinism_unsupported_contract_form,,,,,,"The Some branch requires a higher-order FnOnce contract whose determinism could not be proved, while the None branch cannot be related to U::default() using existing public vstd vocabulary. Consequently, no useful ordinary, deterministic, source-justified contract is available.",not_applicable,No requires clause is present.,,
core::option::Option::map_or_else,data_structure,,2,add_spec,skip,None,False,,,,0,0,0,classification:higher_order_contract,,,,,,"The result is determined entirely by one of two caller-provided FnOnce closures. Existing vstd vocabulary can only forward the selected closure's requires/ensures relation, which is a higher-order contract and does not establish a deterministic observable result. Strengthening it would impose false assumptions on valid closures, while omitting closure semantics would be redundant and uninformative.",not_applicable,No requires clause is present.,,
core::option::Option::or,data_structure,,1,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,,option.is_some() ==> res == option; option.is_none() ==> res == optb,"pub assume_specification<T>[ core::option::Option::<T>::or ](
    option: core::option::Option<T>,
    optb: core::option::Option<T>,
) -> (res: core::option::Option<T>)
    ensures
        option.is_some() ==> res == option,
        option.is_none() ==> res == optb,
;","The implementation returns self unchanged when it is Some and otherwise returns optb, yielding a complete non-vacuous result relation.",not_applicable,No requires clause is present.,,
core::option::Option::or_else,data_structure,,2,add_spec,skip,None,False,,,,0,0,0,classification:higher_order_contract;determinism_unsupported_contract_form,,,,,,"A source-complete contract must describe the result of invoking the FnOnce argument when the option is None. That requires a higher-order closure contract, for which determinism was not proved. Omitting that branch would leave the observable result materially underspecified, so no useful ordinary contract is available in the existing vstd vocabulary.",not_applicable,No requires clause is present.,,
core::option::Option::replace,data_structure,,1,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,,res == *old(option); *final(option) == core::option::Option::Some(value),"pub assume_specification<T>[ core::option::Option::<T>::replace ](
    option: &mut core::option::Option<T>,
    value: T,
) -> (res: core::option::Option<T>)
    ensures
        res == *old(option),
        *final(option) == core::option::Option::Some(value),
;","The implementation delegates to mem::replace(self, Some(value)), so it returns the previous Option and leaves self as Some(value).",not_applicable,No requires clause is present.,,
core::option::Option::take_if,data_structure,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:higher_order_contract,,,,,,"When self is Some, take_if invokes an FnOnce predicate through &mut T; that predicate may mutate the value, and its boolean result determines whether the final value is retained or returned. The supplied public vstd vocabulary does not provide a complete typecheckable way to relate the closure's required mutable-reference argument, its final referent, and its boolean result, so no useful non-vacuous contract can be expressed safely.",not_applicable,No requires clause is present.,,
core::option::Option::transpose,data_structure,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,,"res == match option { Some(Ok(x)) => Ok(Some(x)), Some(Err(e)) => Err(e), None => Ok(None) }","pub assume_specification<T, E>[ Option::<Result<T, E>>::transpose ](
    option: Option<Result<T, E>>,
) -> (res: Result<Option<T>, E>)
    ensures
        res == match option { Some(Ok(x)) => Ok(Some(x)), Some(Err(e)) => Err(e), None => Ok(None) },
    no_unwind
;","The postcondition exactly models all three source match arms and uniquely determines the observable Result<Option<T>, E> output without preconditions.",not_applicable,No requires clause is present.,,
core::option::Option::unwrap_unchecked,data_structure,,2,add_spec,skip,None,False,,,,0,0,0,classification:unsafe_or_representation_sensitive;determinism_unsupported_contract_form,,,,,,"Although the proposed precondition and result relation match the implementation, unwrap_unchecked is an unsafe API whose behavior outside the safety domain is undefined. Modeling it with assume_specification would turn its safety obligation into a trusted logical precondition and is therefore classified as unsafe or representation-sensitive rather than a useful ordinary contract.",not_applicable,No requires clause is present.,,
core::option::Option::unzip,data_structure,,1,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,,"option is Some ==> res.0 is Some && res.1 is Some && option->0 == (res.0->0, res.1->0); option is None ==> res.0 is None && res.1 is None","pub assume_specification<T, U>[ core::option::Option::<(T, U)>::unzip ](
    option: core::option::Option<(T, U)>,
) -> (res: (core::option::Option<T>, core::option::Option<U>))
    ensures
        option is Some ==> res.0 is Some && res.1 is Some && option->0 == (res.0->0, res.1->0),
        option is None ==> res.0 is None && res.1 is None,
;","The supplied implementation exhaustively maps Some((a, b)) to (Some(a), Some(b)) and None to (None, None), allowing a complete result relation without bounds or hidden state.",not_applicable,No requires clause is present.,,
core::option::Option::xor,data_structure,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,,"res == match (option, optb) { (Some(a), None) => Some(a), (None, Some(b)) => Some(b), _ => None }","pub assume_specification<T>[ Option::<T>::xor ](
    option: Option<T>,
    optb: Option<T>,
) -> (res: Option<T>)
    ensures
        res == match (option, optb) { (Some(a), None) => Some(a), (None, Some(b)) => Some(b), _ => None },
;","The postcondition directly and exhaustively models the implementation, returning the unique Some operand exactly when one input is Some.",not_applicable,No requires clause is present.,,
core::option::Option::zip,data_structure,,2,add_spec,add_spec,assume_specification,True,ok,unsat,complete,1,1,1,,,,,"res == match (option, other) {
            (core::option::Option::Some(a), core::option::Option::Some(b)) => core::option::Option::Some((a, b)),
            _ => core::option::Option::None,
        }","pub assume_specification<T, U>[ core::option::Option::<T>::zip ](
    option: core::option::Option<T>,
    other: core::option::Option<U>,
) -> (res: core::option::Option<(T, U)>)
    ensures
        res == match (option, other) {
            (core::option::Option::Some(a), core::option::Option::Some(b)) => core::option::Option::Some((a, b)),
            _ => core::option::Option::None,
        },
;","The source performs exactly this match over the consumed receiver and other option. The postcondition fully and deterministically characterizes the observable Option<(T, U)> result without preconditions or unnecessary type bounds.",not_applicable,No requires clause is present.,,
core::panic::Location::caller,other,,1,skip,skip,assume_specification,False,,,,0,0,0,call_site_intrinsic_hidden_state,,,,,,"caller() exposes compiler-maintained call-site state through an intrinsic. The supplied public vstd vocabulary models a Location's semantic view but provides no call-site model to relate the returned view to, so no useful non-vacuous result relation is expressible.",not_applicable,No requires clause is present.,,
core::panic::Location::column,other,,2,add_spec,skip,None,False,,,,0,0,0,duplicate_vstd_assume_specification,,,,,,"vstd already provides an assume_specification for Location::column with the source-justified postcondition result == location@.column. Adding another contract is rejected as a duplicate, so no additional ordinary contract is appropriate.",not_applicable,No requires clause is present.,,
core::panic::Location::file,other,,2,add_spec,skip,none,False,,,,0,0,0,duplicate_vstd_assume_specification,,,,,,"vstd already provides an assume_specification for core::panic::Location::file. Adding another contract cannot typecheck because Verus rejects duplicate specifications, and duplicating the existing semantic domain would be redundant.",not_applicable,No requires clause is present.,,
core::panic::Location::file_as_c_str,other,,3,add_spec,skip,None,False,,,,0,0,0,duplicate_vstd_assume_specification,,,,,,"vstd already provides an identical source-justified assume_specification for Location::file_as_c_str, so adding another contract causes a duplicate-specification error.",not_applicable,No requires clause is present.,,
core::panic::Location::line,other,,2,add_spec,skip,None,False,,,,0,0,0,duplicate_vstd_assume_specification,,,,,,"vstd already provides the source-justified specification for core::panic::Location::line, ensuring result == location@.line. Adding another assume_specification is redundant and fails typechecking as a duplicate specification.",not_applicable,No requires clause is present.,,
core::panic::PanicInfo::location,other,,3,add_spec,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction;panic_location_abstraction_missing,,,,,,"Rust 1.96 documents PanicInfo/PanicHookInfo::location as currently always returning Some and implements each target by returning Some(&self.location). The existing vstd Location view models the fields of a Location reference, but there is no public PanicInfo/PanicHookInfo abstraction tying the receiver to its stored location reference. The residual add_spec attempts either failed typechecking or left the returned reference semantics underdetermined. Without a new vstd abstraction, an exec contract would be underchecked and brittle against the documented future possibility of None, so this source-backed row is skipped.",not_applicable,No requires clause is present.,,
core::panic::PanicInfo::message,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,"`message` constructs a `PanicMessage` from the private `PanicInfo::message` field, but neither type exposes public vstd specification vocabulary relating the returned wrapper to that field or its formatted contents. No useful non-vacuous result relation is expressible without inventing hidden-state access.",not_applicable,No requires clause is present.,,
core::panic::PanicInfo::payload,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:needs_new_vstd_abstraction,,,,,,The method returns a reference to a private local zero-sized NoPayload value. No useful relation is expressible using public vstd vocabulary without naming that private type or asserting unsupported reference identity.,not_applicable,No requires clause is present.,,
core::panic::PanicMessage::as_str,other,,2,add_spec,skip,None,False,,,,0,0,0,classification:needs_new_vstd_abstraction;determinism_unsupported_contract_form,,,,,,"PanicMessage is an external opaque type with no existing vstd semantic abstraction. Implementing View violates Rust's orphan rules, while introducing an uninterpreted accessor would merely restate the result without a source-justified observable relation. A useful ordinary contract therefore requires a new vstd abstraction.",not_applicable,No requires clause is present.,,
core::pin::Pin::as_deref_mut,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:determinism_checker_unsupported,,,,,,"The implementation reborrows the pointee produced by Ptr::deref_mut, but existing public vstd vocabulary provides no specification relating DerefMut output or Pin values to pointee identity. A sound, non-vacuous result relation therefore cannot be expressed.",not_applicable,No requires clause is present.,,
core::pin::Pin::as_mut,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:determinism_checker_unsupported,,,,,,"The implementation returns a pinned mutable reborrow of the same pointee, but public vstd vocabulary provides no sound way to express that reference identity. A value-view equality would not capture aliasing or pinning identity and could be invalidated through the returned mutable reference.",not_applicable,No requires clause is present.,,
core::pin::Pin::as_ref,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:associated_type_or_projection,,,,,,The implementation guarantees that the returned Pin wraps the exact shared reference produced by dereferencing the inner Ptr. No supplied public vstd vocabulary can express that reference identity for an arbitrary associated Ptr::Target without confusing identity with value equality or accessing Pin internals.,not_applicable,No requires clause is present.,,
core::pin::Pin::get_mut,other,,1,skip,skip,assume_specification,False,,,,0,0,0,classification:determinism_checker_unsupported,,,,,,"The implementation returns the exact mutable reference stored inside Pin, but public vstd vocabulary cannot express that reference-identity relation without accessing Pin's private pointer. A view-only equality would not capture aliasing identity and would therefore be insufficient.",not_applicable,No requires clause is present.,,
